Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Tue Dec 31 18:22:28 2024
| Host         : lap-inf133 running 64-bit Ubuntu 24.04.1 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file /janberq/repos/jnbrq/hbmex-sw/results/synth/SpmvExp1_impl3_utilization_hier.post_pr.txt
| Design       : bd_top_wrapper
| Device       : xcu55c-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
----------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------+--------------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------+------------+
|                                              Instance                                             |                                        Module                                        | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|               inst_mi_handler                                                                     |        bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized2__xdcDup__1 |        247 |         79 |     168 |    0 |   329 |      0 |      0 |    0 |          0 |
|                 (inst_mi_handler)                                                                 |        bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized2__xdcDup__1 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.gen_fifo_req.inst_fifo_req                                        |              bd_top_smartconnect_0_1_sc_node_v1_0_16_fifo__parameterized1__xdcDup__2 |         36 |         28 |       8 |    0 |    22 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.inst_fifo_node_payld                                              |              bd_top_smartconnect_0_1_sc_node_v1_0_16_fifo__parameterized3__xdcDup__1 |        203 |         43 |     160 |    0 |   297 |      0 |      0 |    0 |          0 |
|                 gen_normal_area.inst_fifo_send                                                    |               bd_top_smartconnect_0_1_sc_node_v1_0_16_reg_slice3__parameterized0_310 |          8 |          8 |       0 |    0 |     8 |      0 |      0 |    0 |          0 |
|               inst_si_handler                                                                     |               bd_top_smartconnect_0_1_sc_node_v1_0_16_si_handler__parameterized1_309 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|               s_sc_xpm_cdc_async_rst_inst                                                         |                                        bd_top_smartconnect_0_1_xpm_cdc_async_rst__54 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|           m00_w_node                                                                              |                                              bd_top_smartconnect_0_1_bd_48b0_m00wn_0 |        258 |         80 |     178 |    0 |   360 |      0 |      0 |    0 |          0 |
|             inst                                                                                  |               bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized3__xdcDup__1 |        258 |         80 |     178 |    0 |   360 |      0 |      0 |    0 |          0 |
|               (inst)                                                                              |               bd_top_smartconnect_0_1_sc_node_v1_0_16_top__parameterized3__xdcDup__1 |          3 |          3 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|               inst_mi_handler                                                                     |        bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized3__xdcDup__1 |        240 |         64 |     176 |    0 |   343 |      0 |      0 |    0 |          0 |
|                 (inst_mi_handler)                                                                 |        bd_top_smartconnect_0_1_sc_node_v1_0_16_mi_handler__parameterized3__xdcDup__1 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
